"track_name","artist","artist_count","released_year","released_month","released_day","streams","bpm","key","mode","danceability_%","valence_%","energy_%","acousticness_%","instrumentalness_%","liveness_%","speechiness_%","playlists","playlist_count","charts","charts_count"
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"spotify_playlists",553,"spotify_charts",147
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"spotify_playlists",553,"apple_charts",263
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"spotify_playlists",553,"deezer_charts",10
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"spotify_playlists",553,"shazam_charts",826
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"apple_playlists",43,"spotify_charts",147
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"apple_playlists",43,"apple_charts",263
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"apple_playlists",43,"deezer_charts",10
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"apple_playlists",43,"shazam_charts",826
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"deezer_playlists",45,"spotify_charts",147
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"deezer_playlists",45,"apple_charts",263
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"deezer_playlists",45,"deezer_charts",10
"Seven (feat. Latto) (Explicit Ver.)","Latto, Jung Kook",2,2023,7,14,141381703,125,"B","Major",80,89,83,31,0,8,4,"deezer_playlists",45,"shazam_charts",826
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"spotify_playlists",1474,"spotify_charts",48
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"spotify_playlists",1474,"apple_charts",126
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"spotify_playlists",1474,"deezer_charts",14
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"spotify_playlists",1474,"shazam_charts",382
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"apple_playlists",48,"spotify_charts",48
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"apple_playlists",48,"apple_charts",126
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"apple_playlists",48,"deezer_charts",14
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"apple_playlists",48,"shazam_charts",382
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"deezer_playlists",58,"spotify_charts",48
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"deezer_playlists",58,"apple_charts",126
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"deezer_playlists",58,"deezer_charts",14
"LALA","Myke Towers",1,2023,3,23,133716286,92,"C#","Major",71,61,74,7,0,10,4,"deezer_playlists",58,"shazam_charts",382
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"spotify_playlists",1397,"spotify_charts",113
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"spotify_playlists",1397,"apple_charts",207
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"spotify_playlists",1397,"deezer_charts",14
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"spotify_playlists",1397,"shazam_charts",949
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"apple_playlists",94,"spotify_charts",113
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"apple_playlists",94,"apple_charts",207
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"apple_playlists",94,"deezer_charts",14
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"apple_playlists",94,"shazam_charts",949
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"deezer_playlists",91,"spotify_charts",113
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"deezer_playlists",91,"apple_charts",207
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"deezer_playlists",91,"deezer_charts",14
"vampire","Olivia Rodrigo",1,2023,6,30,140003974,138,"F","Major",51,32,53,17,0,31,6,"deezer_playlists",91,"shazam_charts",949
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"spotify_playlists",7858,"spotify_charts",100
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"spotify_playlists",7858,"apple_charts",207
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"spotify_playlists",7858,"deezer_charts",12
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"spotify_playlists",7858,"shazam_charts",548
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"apple_playlists",116,"spotify_charts",100
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"apple_playlists",116,"apple_charts",207
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"apple_playlists",116,"deezer_charts",12
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"apple_playlists",116,"shazam_charts",548
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"deezer_playlists",125,"spotify_charts",100
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"deezer_playlists",125,"apple_charts",207
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"deezer_playlists",125,"deezer_charts",12
"Cruel Summer","Taylor Swift",1,2019,8,23,800840817,170,"A","Major",55,58,72,11,0,11,15,"deezer_playlists",125,"shazam_charts",548
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"spotify_playlists",3133,"spotify_charts",50
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"spotify_playlists",3133,"apple_charts",133
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"spotify_playlists",3133,"deezer_charts",15
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"spotify_playlists",3133,"shazam_charts",425
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"apple_playlists",84,"spotify_charts",50
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"apple_playlists",84,"apple_charts",133
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"apple_playlists",84,"deezer_charts",15
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"apple_playlists",84,"shazam_charts",425
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"deezer_playlists",87,"spotify_charts",50
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"deezer_playlists",87,"apple_charts",133
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"deezer_playlists",87,"deezer_charts",15
"WHERE SHE GOES","Bad Bunny",1,2023,5,18,303236322,144,"A","Minor",65,23,80,14,63,11,6,"deezer_playlists",87,"shazam_charts",425
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"spotify_playlists",2186,"spotify_charts",91
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"spotify_playlists",2186,"apple_charts",213
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"spotify_playlists",2186,"deezer_charts",17
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"spotify_playlists",2186,"shazam_charts",946
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"apple_playlists",67,"spotify_charts",91
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"apple_playlists",67,"apple_charts",213
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"apple_playlists",67,"deezer_charts",17
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"apple_playlists",67,"shazam_charts",946
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"deezer_playlists",88,"spotify_charts",91
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"deezer_playlists",88,"apple_charts",213
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"deezer_playlists",88,"deezer_charts",17
"Sprinter","Dave, Central Cee",2,2023,6,1,183706234,141,"C#","Major",92,66,58,19,0,8,24,"deezer_playlists",88,"shazam_charts",946
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"spotify_playlists",3090,"spotify_charts",50
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"spotify_playlists",3090,"apple_charts",222
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"spotify_playlists",3090,"deezer_charts",13
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"spotify_playlists",3090,"shazam_charts",418
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"apple_playlists",34,"spotify_charts",50
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"apple_playlists",34,"apple_charts",222
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"apple_playlists",34,"deezer_charts",13
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"apple_playlists",34,"shazam_charts",418
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"deezer_playlists",43,"spotify_charts",50
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"deezer_playlists",43,"apple_charts",222
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"deezer_playlists",43,"deezer_charts",13
"Ella Baila Sola","Eslabon Armado, Peso Pluma",2,2023,3,16,725980112,148,"F","Minor",67,83,76,48,0,8,3,"deezer_playlists",43,"shazam_charts",418
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"spotify_playlists",714,"spotify_charts",43
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"spotify_playlists",714,"apple_charts",89
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"spotify_playlists",714,"deezer_charts",13
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"spotify_playlists",714,"shazam_charts",194
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"apple_playlists",25,"spotify_charts",43
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"apple_playlists",25,"apple_charts",89
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"apple_playlists",25,"deezer_charts",13
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"apple_playlists",25,"shazam_charts",194
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"deezer_playlists",30,"spotify_charts",43
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"deezer_playlists",30,"apple_charts",89
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"deezer_playlists",30,"deezer_charts",13
"Columbia","Quevedo",1,2023,7,7,58149378,100,"F","Major",67,26,71,37,0,11,4,"deezer_playlists",30,"shazam_charts",194
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"spotify_playlists",1096,"spotify_charts",83
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"spotify_playlists",1096,"apple_charts",210
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"spotify_playlists",1096,"deezer_charts",11
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"spotify_playlists",1096,"shazam_charts",953
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"apple_playlists",60,"spotify_charts",83
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"apple_playlists",60,"apple_charts",210
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"apple_playlists",60,"deezer_charts",11
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"apple_playlists",60,"shazam_charts",953
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"deezer_playlists",48,"spotify_charts",83
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"deezer_playlists",48,"apple_charts",210
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"deezer_playlists",48,"deezer_charts",11
"fukumean","Gunna",1,2023,5,15,95217315,130,"C#","Minor",85,22,62,12,0,28,9,"deezer_playlists",48,"shazam_charts",953
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"spotify_playlists",2953,"spotify_charts",44
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"spotify_playlists",2953,"apple_charts",110
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"spotify_playlists",2953,"deezer_charts",13
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"spotify_playlists",2953,"shazam_charts",339
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"apple_playlists",49,"spotify_charts",44
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"apple_playlists",49,"apple_charts",110
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"apple_playlists",49,"deezer_charts",13
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"apple_playlists",49,"shazam_charts",339
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"deezer_playlists",66,"spotify_charts",44
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"deezer_playlists",66,"apple_charts",110
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"deezer_playlists",66,"deezer_charts",13
"La Bebe - Remix","Peso Pluma, Yng Lvcas",2,2023,3,17,553634067,170,"D","Minor",81,56,48,21,0,8,33,"deezer_playlists",66,"shazam_charts",339
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"spotify_playlists",2876,"spotify_charts",40
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"spotify_playlists",2876,"apple_charts",205
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"spotify_playlists",2876,"deezer_charts",12
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"spotify_playlists",2876,"shazam_charts",251
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"apple_playlists",41,"spotify_charts",40
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"apple_playlists",41,"apple_charts",205
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"apple_playlists",41,"deezer_charts",12
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"apple_playlists",41,"shazam_charts",251
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"deezer_playlists",54,"spotify_charts",40
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"deezer_playlists",54,"apple_charts",205
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"deezer_playlists",54,"deezer_charts",12
"un x100to","Bad Bunny, Grupo Frontera",2,2023,4,17,505671438,83,"F#","Minor",57,56,72,23,0,27,5,"deezer_playlists",54,"shazam_charts",251
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"spotify_playlists",422,"spotify_charts",55
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"spotify_playlists",422,"apple_charts",202
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"spotify_playlists",422,"deezer_charts",5
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"spotify_playlists",422,"shazam_charts",168
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"apple_playlists",37,"spotify_charts",55
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"apple_playlists",37,"apple_charts",202
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"apple_playlists",37,"deezer_charts",5
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"apple_playlists",37,"shazam_charts",168
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"deezer_playlists",21,"spotify_charts",55
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"deezer_playlists",21,"apple_charts",202
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"deezer_playlists",21,"deezer_charts",5
"Super Shy","NewJeans",1,2023,7,7,58255150,150,"F","Minor",78,52,82,18,0,15,7,"deezer_playlists",21,"shazam_charts",168
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"spotify_playlists",12211,"spotify_charts",115
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"spotify_playlists",12211,"apple_charts",215
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"spotify_playlists",12211,"deezer_charts",58
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"spotify_playlists",12211,"shazam_charts",1021
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"apple_playlists",300,"spotify_charts",115
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"apple_playlists",300,"apple_charts",215
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"apple_playlists",300,"deezer_charts",58
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"apple_playlists",300,"shazam_charts",1021
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"deezer_playlists",745,"spotify_charts",115
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"deezer_playlists",745,"apple_charts",215
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"deezer_playlists",745,"deezer_charts",58
"Flowers","Miley Cyrus",1,2023,1,12,1316855716,118,NA,"Major",71,65,68,6,0,3,7,"deezer_playlists",745,"shazam_charts",1021
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"spotify_playlists",3528,"spotify_charts",98
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"spotify_playlists",3528,"apple_charts",156
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"spotify_playlists",3528,"deezer_charts",24
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"spotify_playlists",3528,"shazam_charts",1281
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"apple_playlists",80,"spotify_charts",98
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"apple_playlists",80,"apple_charts",156
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"apple_playlists",80,"deezer_charts",24
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"apple_playlists",80,"shazam_charts",1281
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"deezer_playlists",182,"spotify_charts",98
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"deezer_playlists",182,"apple_charts",156
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"deezer_playlists",182,"deezer_charts",24
"Daylight","David Kushner",1,2023,4,14,387570742,130,"D","Minor",51,32,43,83,0,9,3,"deezer_playlists",182,"shazam_charts",1281
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"spotify_playlists",23575,"spotify_charts",130
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"spotify_playlists",23575,"apple_charts",198
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"spotify_playlists",23575,"deezer_charts",46
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"spotify_playlists",23575,"shazam_charts",NA
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"apple_playlists",403,"spotify_charts",130
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"apple_playlists",403,"apple_charts",198
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"apple_playlists",403,"deezer_charts",46
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"apple_playlists",403,"shazam_charts",NA
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"deezer_playlists",863,"spotify_charts",130
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"deezer_playlists",863,"apple_charts",198
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"deezer_playlists",863,"deezer_charts",46
"As It Was","Harry Styles",1,2022,3,31,2513188493,174,"F#","Minor",52,66,73,34,0,31,6,"deezer_playlists",863,"shazam_charts",NA
"Kill Bill","SZA",1,2022,12,8,1163093654,89,"G#","Major",64,43,73,5,17,16,4,"spotify_playlists",8109,"spotify_charts",77
"Kill Bill","SZA",1,2022,12,8,1163093654,89,"G#","Major",64,43,73,5,17,16,4,"spotify_playlists",8109,"apple_charts",162
"Kill Bill","SZA",1,2022,12,8,1163093654,89,"G#","Major",64,43,73,5,17,16,4,"spotify_playlists",8109,"deezer_charts",12
"Kill Bill","SZA",1,2022,12,8,1163093654,89,"G#","Major",64,43,73,5,17,16,4,"spotify_playlists",8109,"shazam_charts",187
"Kill Bill","SZA",1,2022,12,8,1163093654,89,"G#","Major",64,43,73,5,17,16,4,"apple_playlists",183,"spotify_charts",77
"Kill Bill","SZA",1,2022,12,8,1163093654,89,"G#","Major",64,43,73,5,17,16,4,"apple_playlists",183,"apple_charts",162
